,ID_SIR_TMJ,X_DEPART,X_FIN,Y_DEPART,Y_FIN,Z_DEPART,Z_FIN,AXE,CUMULD,CUMULF,PLOD,ABSD,PLOF,ABSF,TYPE_CPT,SENS,LIBELLE,LOCALISATI,COMMUNE,CODEINSEE,CATEGORIE,ROUTE,PLOC,ABSC,CUMULC,LATITUDE,LONGITUDE,DERNANCPT,ANNEE_N,MJATVTCJN,MJAPLTCJN,MJAPPLTCJN,COTE,EMPLACEMEN,VOIE,DISTANCE
0,11,346176.4032,343596.0104,6788422.1916,6786597.5813,0.0,0.0,N24,3214,6423,5,64,8,273,Permanent,3,Rennes - Lorient,N24 OH-10_1 (LE RHEU),LE RHEU,35240,6N,35 N24,6,750,0,48.0918884,-1.7722661,2021,2021,27074,3526,13.02,,,0,
1,15,358631.3093,357698.5927,6788839.0737,6788351.2813,0.0,0.0,N136,1840,2881,1,690,2,736,Permanent,3,Porte 2 - Porte 3,"N136 03-02 (CESSON, Bellangeraie)",CESSON-SEVIGNE,35051,6N,35 N136,2,172,0,0.0,0.0,2021,2021,58663,8035,13.7,,,0,
2,17,354730.3452,352551.7109,6786240.6398,6785915.4113,0.0,0.0,N136,6470,8729,6,331,8,582,Permanent,3,Porte 5 - Portec 6,"N136 05-06_2 (RENNES, Le Blosne)",NOYAL-CHATILLON-SUR-SEICHE,35206,6N,35 N136,8,0,0,0.0,0.0,2021,2021,85871,9727,11.33,,,0,
3,18,356074.206,354730.3452,6787206.3417,6786240.6398,0.0,0.0,N136,4825,6470,4,671,6,331,Permanent,3,Porte 4 - Porte 5,"N136 05-04 (RENNES, Les Loges)",CHANTEPIE,35055,6N,35 N136,5,976,0,0.0,0.0,2021,2021,71800,8913,12.41,,,0,
4,19,352551.7109,351066.265,6785915.4113,6785807.6549,0.0,0.0,N136,8729,10220,8,582,10,87,Permanent,3,Porte 6 - Porte 7,"N136 06-07 (RENNES, Bréquigny)",NOYAL-CHATILLON-SUR-SEICHE,35206,6N,35 N136,9,700,0,0.0,0.0,2021,2021,89957,8590,9.55,,,0,
5,21,350073.8407,349280.8087,6786892.4135,6788097.035,0.0,0.0,N136,11856,13307,11,752,13,224,Permanent,3,Porte 8 - Porte 9,"N136 09-08_1 (RENNES, Cleunay)",SAINT-JACQUES-DE-LA-LANDE,35281,6N,35 N136,13,146,0,0.0,0.0,2021,2021,103038,9301,9.03,,,0,
6,22,349280.8087,349121.2486,6788097.035,6788880.5854,0.0,0.0,N136,13307,14112,13,224,14,9,Permanent,3,Porte 9 - Porte 10,"N136_10 (RENNES, Pte de Lorient)",RENNES,35238,6N,35 N136,14,0,0,0.0,0.0,2021,2021,106928,9423,8.81,,,0,
7,24,347383.6889,349006.5018,6744834.6234,6760211.3365,0.0,0.0,N137,0,16146,0,0,16,399,Permanent,3,Nantes - Rennes,N137 BAIN de BRETAGNE (Stat.),BAIN-DE-BRETAGNE,35012,6N,35 N137,12,520,0,0.0,0.0,2021,2021,26621,2638,9.91,,,0,
8,25,332624.4164,338967.8307,6847836.9475,6848642.1694,0.0,0.0,D2,0,6545,0,0,6,802,Permanent,3,D301 - D376 D6 D74,D2.LA.GARDE,SAINT-MALO,35288,C,35 D2,1,740,0,48.6295743,-1.966292,2021,2021,7114,292,4.1,,,0,
9,26,349006.5018,350014.6435,6760211.3365,6773834.9081,0.0,0.0,N137,16146,30409,16,399,31,3,Permanent,3,D777 - D41,N137 BOURG DES COMPTES (Stat.),BOURG-DES-COMPTES,35033,6N,35 N137,25,0,0,0.0,0.0,2021,2021,34809,4682,13.45,,,0,
10,33,398922.7053,371458.6863,6783643.6385,6786824.9505,0.0,0.0,N157,0,28497,0,0,28,490,Permanent,3,Paris - Rennes,N157 VITRE (Erbrée) (Stat.),ERBREE,35105,6N,35 N157,5,800,0,0.0,0.0,2021,2021,30188,5610,18.58,,,0,
11,35,371458.6863,367259.9598,6786824.9505,6787572.7583,0.0,0.0,N157,28497,32774,28,490,33,713,Permanent,3,Paris - Rennes,N157 SERVON (Stat.),SERVON-SUR-VILAINE,35327,6N,35 N157,32,100,0,0.0,0.0,2021,2021,47414,7553,15.93,,,0,
12,38,323810.8655,312330.8738,6801842.0073,6801239.6784,0.0,0.0,N164,0,13711,0,0,13,1014,Permanent,3,N12 - Dép. 22,N164 ST MEEN (Stat.),SAINT-ONEN-LA-CHAPELLE,35302,6N,35 N164,7,78,0,0.0,0.0,2021,2021,10432,1847,17.7,,,0,
13,40,338897.3005,348413.9725,6845075.8754,6839033.0053,0.0,0.0,D4,5708,17429,6,945,18,705,Permanent,3,St Malo - Dol de Bgne,D4.FRESNAIS,LA FRESNAIS,35116,C,35 D4,13,429,0,48.582,-1.82579,2021,2021,4963,291,5.86,,,0,
14,45,366102.498,352089.2793,6838611.262,6838791.5416,0.0,0.0,N176,0,14173,0,0,14,290,Permanent,3,Pontorson - Dol,N176 BAGUER-PICAN (Stat.),BAGUER-PICAN,35010,6N,35 N176,12,538,0,0.0,0.0,2021,2021,14827,1903,12.84,,,0,
15,50,338981.4491,339282.4057,6848639.3527,6848396.1899,0.0,0.0,D6,3267,3695,3,293,3,721,Temporaire,3,D2 - D76,ST MELOIR DES ONDES,SAINT-MELOIR-DES-ONDES,35299,C,35 D6,3,560,0,48.6355215,-1.8992959,2021,2021,2519,73,2.9,,,0,
16,3,349772.5135,347002.5796,6791550.2341,6791452.3784,0.0,0.0,N12,19625,22605,62,0,65,680,Permanent,3,Rennes - St Brieuc,"N12 OI-12 (PACE, Bel Air)",PACE,35210,6N,35 N12,63,900,0,48.1253302,-1.7252513,2021,2021,21318,3243,15.21,,,0,
17,5,349082.3231,347002.5796,6790368.0947,6791452.3784,0.0,0.0,N1012,0,2368,0,0,2,360,Permanent,3,Rennes - St Brieuc,"N1012 OI-11 a (PACE, Pont Lagot)",PACE,35210,6N,35 N1012,0,921,0,48.1225215,-1.7301993,2021,2021,41850,3949,9.44,,,0,
18,6,345540.3823,341014.4945,6792525.3277,6795322.841,0.0,0.0,N12,24436,29882,67,511,72,980,Permanent,3,Rennes - St Brieuc,N12 EX-OI (PONT DE PACE),PACE,35210,6N,35 N12,68,595,0,48.1410145,-1.7749071,2021,2021,58419,8203,14.04,,,0,
19,10,349188.2281,346176.4032,6789055.6746,6788422.1916,0.0,0.0,N24,0,3214,0,0,5,64,Permanent,3,Rennes - Lorient,"N24 OH-10_2 (LE RHEU, les 3 Marches)",VEZIN-LE-COQUET,35353,6N,35 N24,3,900,0,48.1045265,-1.7412495,2021,2021,32323,3232,10.0,,,0,
20,118,370856.5915,371455.0015,6807201.9129,6808746.0386,0.0,0.0,D23,16162,17889,16,23,17,768,Temporaire,3,D102 - D102,MEZIERE SUR COUESNON,MEZIERES-SUR-COUESNON,35178,C,35 D23,17,500,0,48.290997,-1.4341327,2021,2021,3379,119,3.52,,,0,
21,158,351536.8119,354587.3145,6794926.0706,6794528.3974,0.0,0.0,D29,6882,10117,7,63,10,291,Permanent,3,Pacé - Betton,D29_OL.OM,BETTON,35024,A,35 D29,8,550,0,48.1630404,-1.6700399,2021,2021,12294,639,5.2,,,0,
22,77,380244.9125,384703.8596,6826776.2436,6826556.638,0.0,0.0,D15,17546,22422,17,769,22,749,Temporaire,3,A84 - D798,MONTOURS,MONTOURS,35191,C,35 D15,21,500,0,48.4573378,-1.2804718,2021,2021,2489,270,10.83,,,0,
23,78,384703.8596,394033.3444,6826556.638,6828066.443,0.0,0.0,D15,22422,32770,22,749,33,385,Temporaire,3,D798 - D14,VILLAMEE,VILLAMEE,35357,C,35 D15,27,500,0,48.4611888,-1.2094469,2021,2021,2029,184,9.06,,,0,
24,109,349121.2486,349151.3,6788880.5854,6790831.466,0.0,0.0,N136,14112,16096,14,9,16,16,Permanent,3,Porte 10 - Porte 11,"N136_11_10 (RENNES, Champeau)",RENNES,35238,6N,35 N136,14,779,0,0.0,0.0,2021,2021,104579,9304,8.9,,,0,
25,193,347149.4043,348974.7212,6783425.7503,6782719.8714,0.0,0.0,D34,13193,15108,13,790,15,801,Permanent,3,Chavagne - Vern,D34_OE.OD,CHARTRES-DE-BRETAGNE,35066,A,35 D34,14,910,0,48.05324,-1.72551,2021,2021,20975,2998,14.29,,,0,
26,195,351181.5295,352535.332,6781428.391,6781797.4107,0.0,0.0,D34,17638,19053,18,679,20,355,Permanent,3,Chartres de B - Vern,D34_OB.OC,NOYAL-CHATILLON-SUR-SEICHE,35206,A,35 D34,19,800,0,48.04053,-1.67958,2021,2021,17386,1534,8.82,,,0,
27,241,322618.2551,323505.4813,6783856.3008,6784703.2197,0.0,0.0,D40,14508,15806,15,45,16,353,Temporaire,3,D61 - D36 D35 D6,ST PERAN,SAINT-PERAN,35305,C,35 D40,15,500,0,48.0472319,-2.0672826,2021,2021,2753,119,4.33,,,0,
28,348,327343.127,327353.969,6768276.866,6766296.5466,0.0,0.0,D65,8923,10911,8,824,10,864,Temporaire,3,D776 - D48,MAURE DE BRETAGNE,MAURE-DE-BRETAGNE,35168,C,35 D65,10,0,0,47.898168,-1.9901193,2021,2021,3159,208,6.57,,,0,
29,380,381233.5968,379637.4363,6819076.563,6829996.1654,0.0,0.0,A84,38559,49811,135,171,146,399,Permanent,3,Rennes - Caen,A84 30-31 LA JUTAIS (Montours),MONTOURS,35191,6N,35 A84,142,200,0,0.0,0.0,2021,2021,20459,3648,17.83,,,0,
30,388,363636.7081,365618.4152,6798561.9951,6800500.7812,0.0,0.0,A84,8415,11304,104,822,107,904,Permanent,3,Rennes - Caen,A84 26-27 LIFFRE,LIFFRE,35152,6N,35 A84,107,180,0,0.0,0.0,2021,2021,37220,5568,14.96,,,0,
31,394,332805.8534,333157.3077,6805808.5584,6801265.661,0.0,0.0,D72,0,4600,0,0,4,583,Temporaire,3,D21  - D28,BEDEE,BEDEE,35023,B,35 D72,2,500,0,48.2306702,-1.945903,2021,2021,4378,203,4.64,,,0,
32,355,355668.5396,357012.7561,6792284.6127,6793076.8903,0.0,0.0,N136,23453,25086,23,373,25,6,Permanent,3,Pt 15 D175 - Pt 16 A84,"N136 16-15 2 (BETTON, Calendou)",BETTON,35024,6N,35 N136,24,335,0,0.0,0.0,2021,2021,56925,6217,10.92,,,0,
33,366,372448.7018,381428.9464,6804728.2969,6812301.2688,0.0,0.0,A84,19554,31626,116,133,128,263,Permanent,3,Rennes - Caen,A84 28-29 LA MEULE (St Jean/Couesnon),SAINT-JEAN-SUR-COUESNON,35282,6N,35 A84,118,332,0,0.0,0.0,2021,2021,29392,4695,15.97,,,0,
34,321,353012.892,355668.5396,6792621.6801,6792284.6127,0.0,0.0,N136,20725,23453,20,645,23,373,Permanent,3,Pt 14 - Pt 15 D175,"N136 14-15 (ST GREGOIRE, Gayeule)",BETTON,35024,6N,35 N136,22,569,0,0.0,0.0,2021,2021,63631,7479,11.75,,,0,
35,334,336968.9145,337750.2642,6784634.4777,6783166.1267,0.0,0.0,D62,29988,31650,29,669,31,438,Temporaire,3,N24 - D36,BREAL SOUS MONTFORT,BREAL-SOUS-MONTFORT,35037,B,35 D62,30,0,0,48.0562418,-1.8716125,2021,2021,11424,475,4.16,,,0,
36,396,334365.3858,333008.396,6797749.5228,6793482.8686,0.0,0.0,D72,8761,14545,7,1234,12,686,Permanent,3,D31 N2012 - D62,D72.BEDEE,BEDEE,35023,B,35 D72,10,300,0,48.1576229,-1.9465247,2021,2021,10363,682,6.58,,,0,
37,405,337572.9688,336787.4813,6842374.4883,6840763.3616,0.0,0.0,D74,13799,15793,13,661,15,629,Permanent,3,Cancale - Chateauneuf,D74.ST.PERE,SAINT-PERE,35306,B,35 D74,14,790,0,48.57004,-1.91865,2021,2021,7339,561,7.64,,,0,
38,418,340052.2716,339305.7568,6849295.9022,6848394.0299,0.0,0.0,D76,5190,6461,4,1102,6,269,Temporaire,3,D155 - D376,ST MELOIR DES ONDES,SAINT-MELOIR-DES-ONDES,35299,B,35 D76,6,0,0,48.6366559,-1.8967209,2021,2021,6569,297,4.52,,,0,
39,438,351654.2801,351440.6265,6838822.9152,6838093.253,0.0,0.0,D80,6661,7391,6,652,7,396,Temporaire,3,N176 - D155,Dol de Bretagne,DOL-DE-BRETAGNE,35095,B,35 D80,7,340,0,48.5508263,-1.7249543,2021,2021,7130,441,6.19,,,0,
40,450,350897.94,350189.9617,6816755.1116,6810249.4565,0.0,0.0,D82,14450,21128,15,180,22,126,Permanent,3,D20 - D221,D82.DINGE,DINGE,35094,C,35 D82,17,425,0,48.3410826,-1.7180675,2021,2021,1314,89,6.76,,,0,
41,454,351398.299,351506.9648,6797763.3292,6794942.3035,0.0,0.0,D82,34227,37075,36,36,38,887,Permanent,3,Melesse - St Grégoire,D82_EX.OL,SAINT-GREGOIRE,35278,C,35 D82,38,75,0,48.16876,-1.69325,2021,2021,9976,546,5.47,,,0,
42,605,389740.7299,387533.0366,6782017.7466,6782440.4579,0.0,0.0,D110,13762,16070,13,779,16,115,Temporaire,3,D88 - D178,ARGENTRE DU PLESSIX,ARGENTRE-DU-PLESSIS,35006,C,35 D110,14,900,0,48.0646575,-1.1809277,2021,2021,5828,490,8.4,,,0,
43,610,394467.3639,390874.3528,6784294.9096,6781323.8659,0.0,0.0,D111,4719,9836,4,796,9,321,Temporaire,3,D857 - D33 D88,ARGENTRE DU PLESSIS,ARGENTRE-DU-PLESSIS,35006,C,35 D111,7,840,0,48.0637254,-1.1342358,2021,2021,2240,160,7.13,,,0,
44,689,376867.7214,376330.0917,6755171.9815,6757283.2808,0.0,0.0,D173,7390,9689,7,381,9,680,Permanent,3,Rennes - Angers,D173_MARTIGNE,MARTIGNE-FERCHAUD,35167,A,35 D173,9,54,9063,47.83051,-1.32804,2021,2021,9587,1977,20.63,,,0,
45,691,375719.3651,371797.4276,6759757.3034,6765375.7624,0.0,0.0,D173,12278,19660,12,218,19,588,Permanent,3,Angers - Rennes,D173_RETIERS,COESMES,35082,A,35 D173,15,570,6246,47.8807801,-1.3636768,2021,2021,8866,1784,20.12,,,0,
46,692,371797.4276,365524.3623,6765375.7624,6770432.7468,0.0,0.0,D173,19660,27874,19,588,27,779,Permanent,3,D99 - D777,D173_ESSE,ESSE,35108,A,35 D173,26,765,17418,47.94474,-1.47083,2021,2021,14008,2263,16.16,,,0,
47,697,355206.0501,354472.85,6785443.4793,6786137.317,0.0,0.0,D173,47859,48845,47,743,48,729,Permanent,3,Janzé - Rennes,D173_05.OA_1,CHANTEPIE,35055,A,35 D173,48,120,0,48.0803,-1.63633,2021,2021,37331,3827,10.25,,,0,
48,698,370103.1381,368823.9431,6830218.1375,6826926.238,0.0,0.0,D175,0,3549,0,0,3,625,Temporaire,3,Dép.50 - D489,ANTRAIN,ANTRAIN,35004,A,35 D175,0,700,0,48.4715158,-1.4754803,2021,2021,1638,108,6.59,,,0,
49,699,368825.2337,369284.8687,6826905.5131,6825817.298,0.0,0.0,D175,3549,4690,3,625,4,767,Temporaire,3,D489 - D155 D296,ANTRAIN (Hopital),ANTRAIN,35004,A,35 D175,4,200,0,48.4539646,-1.478816,2021,2021,2435,138,5.68,,,0,
50,701,367395.3948,364810.234,6818098.8218,6812962.756,0.0,0.0,D175,12890,18903,12,832,19,174,Temporaire,3,D211 - D794,SENS DE BRETAGNE,SENS-DE-BRETAGNE,35326,A,35 D175,14,500,0,48.3662723,-1.5027541,2021,2021,2999,276,9.2,,,0,
51,702,364810.234,360559.3437,6812962.756,6808682.6078,0.0,0.0,D175,18903,25172,19,174,25,431,Temporaire,3,D794 - D23,SENS DE BRETAGNE,SENS-DE-BRETAGNE,35326,A,35 D175,21,0,0,48.3146974,-1.5360564,2021,2021,6391,390,6.1,,,0,
52,706,356288.1692,355982.3491,6793870.1119,6792403.2343,0.0,0.0,D175,41912,43461,42,13,43,466,Permanent,3,Betton - Rennes,D175_ON.15,RENNES,35238,A,35 D175,42,895,0,48.14607,-1.62496,2021,2021,19349,1402,7.25,,,0,
53,708,398124.5373,395362.0869,6831214.8612,6828098.0851,0.0,0.0,D177,0,4251,0,0,4,229,Temporaire,3,Dép. 50 - D14,LOUVIGNE DU DESERT,LOUVIGNE-DU-DESERT,35162,B,35 D177,2,0,0,48.4993597,-1.1011374,2021,2021,2743,269,9.79,,,0,
54,634,316146.9311,323648.2392,6799984.1778,6797196.3077,0.0,0.0,D125,4148,12495,3,971,12,485,Temporaire,3,D166 - D71,BOISGERVILLY,BOISGERVILLY,35027,C,35 D125,8,0,0,48.1728899,-2.1225333,2021,2021,1752,93,5.29,,,0,
55,635,323648.2392,336569.291,6797196.3077,6793877.397,0.0,0.0,D125,12495,26430,12,485,26,398,Temporaire,3,D71 - Lim. Rennes Métro,ST UNIAC,SAINT-UNIAC,35320,C,35 D125,16,0,0,48.1578169,-2.0225769,2021,2021,2344,68,2.91,,,0,
56,647,350725.3372,349395.215,6793593.5458,6797516.4661,0.0,0.0,D137,1061,5231,52,1061,56,902,Permanent,3,Rennes - St Malo,D137_EX.OK,MONTGERMONT,35189,A,35 D137,54,485,0,48.16354,-1.70895,2021,2021,53185,3913,7.36,,,0,
57,649,348744.7145,344145.3827,6799450.5981,6808846.0153,0.0,0.0,D137,7313,17965,58,985,70,11,Permanent,3,Rennes - St Malo,D137_LA_MEZIERE,LA MEZIERE,35177,A,35 D137,63,355,0,48.2338184,-1.7575052,2021,2021,37961,2459,6.48,,,0,
58,650,344145.3827,336795.1326,6808846.0153,6825400.4811,0.0,0.0,D137,17965,36952,70,11,88,998,Permanent,3,Rennes - St Malo,D137_ST_ DOMIN,SAINT-DOMINEUC,35265,A,35 D137,79,730,0,48.35421,-1.86677,2021,2021,29805,2306,7.74,,,0,
59,651,336795.1326,337105.0887,6825400.4811,6837682.538,0.0,0.0,D137,36952,49798,88,998,101,285,Permanent,3,Rennes - St Malo,D137_ROCHAMBAU,SAINT-PIERRE-DE-PLESGUEN,35308,A,35 D137,94,885,0,48.48138,-1.90941,2021,2021,27312,2589,9.48,,,0,
60,654,333710.5595,332273.9267,6845130.6371,6847302.458,0.0,0.0,D137,58480,61150,110,425,113,190,Permanent,3,Rennes - St Malo,D137_ST_JOUAN,SAINT-JOUAN-DES-GUERETS,35284,A,35 D137,111,485,0,48.61007,-1.98043,2021,2021,43180,2862,6.63,,,0,
61,655,388321.1005,387003.3121,6815218.1468,6815391.76,0.0,0.0,D155,0,1404,0,0,2,308,Temporaire,3,D798 - D706,ROMAGNE,LECOUSSE,35150,B,35 D155,2,0,0,48.3618672,-1.2246979,2021,2021,10924,498,4.56,,,0,
62,660,369124.8661,367898.2251,6826055.0713,6827024.8299,0.0,0.0,D155,23837,25410,24,615,25,786,Temporaire,3,D175 - D155 D313,ANTRAIN (déviation),ANTRAIN,35004,B,35 D155,25,0,0,0.0,0.0,2021,2021,2843,309,10.86,,,0,
63,663,355913.3526,351457.0939,6833768.5307,6838065.9495,0.0,0.0,D155,40071,46414,42,40,48,485,Temporaire,3,D4 - D80,BAGUER- PICAN,BAGUER-PICAN,35010,B,35 D155,46,0,0,0.0,0.0,2021,2021,3588,233,6.49,,,0,
64,675,318363.0809,318889.5201,6739924.0617,6741798.2135,0.0,0.0,D164,242,2384,0,242,2,163,Temporaire,3,D775 - D873,REDON,REDON,35236,C,35 D164,2,0,0,47.6632295,-2.0830368,2021,2021,4082,49,1.19,,,0,
65,681,316034.2989,316753.2901,6804958.6432,6807423.5828,0.0,0.0,D166,16946,19564,15,742,18,348,Temporaire,3,D220 - Dép. 22,QUEDILLAC,QUEDILLAC,35234,B,35 D166,17,750,0,48.2460822,-2.1673226,2021,2021,3820,469,12.28,,,0,
66,683,326620.1055,327849.7678,6846553.0182,6846689.1123,0.0,0.0,D168,4764,6094,4,709,6,0,Permanent,3,D603 - D3266,D168_DINARD,PLEURTUIT,35228,A,35 D168,5,0,0,48.6128151,-2.0660962,2021,2021,22514,1308,5.81,,,0,
67,684,327849.7678,328753.9722,6846689.1123,6846674.3604,0.0,0.0,D168,6094,7016,6,0,6,922,Permanent,3,Ploubalay - St Malo,D168_LA_MARRE,DINARD,35093,A,35 D168,6,450,0,0.0,0.0,2021,2021,29579,1035,3.5,,,0,
68,685,328753.9722,329560.2044,6846674.3604,6847008.2796,0.0,0.0,D168,7016,7973,6,922,7,880,Permanent,3,Ploubalay - St Malo,D168_LA_RICHARDAIS,LA RICHARDAIS,35241,A,35 D168,7,340,0,48.6140702,-2.034129,2021,2021,32266,1030,3.19,,,0,
69,768,320767.1485,319483.3905,6779487.2089,6778885.6033,0.0,0.0,D224,17005,18448,17,246,18,692,Temporaire,3,D61 - D38,PLELAN (ex RN24),PLELAN-LE-GRAND,35223,C,35 D224,17,400,0,48.0057708,-2.0889096,2021,2021,6885,316,4.59,,,0,
70,780,351458.6469,355841.5189,6769212.1056,6765125.0656,0.0,0.0,D247,0,7739,0,0,8,442,Temporaire,3,N137 - D777,POLIGNE,POLIGNE,35231,B,35 D247,3,0,0,47.9146792,-1.6689275,2021,2021,1988,127,6.37,,,0,
71,820,343270.6679,344408.1906,6786059.0377,6784129.3388,0.0,0.0,D288,6940,9165,7,192,9,508,Permanent,3,Pacé - Chavagne,D288_OH.OF (Chavagne),CHAVAGNE,35076,A,35 D288,8,100,0,48.07138,-1.78772,2021,2021,8581,1211,14.11,,,0,
72,712,347818.4689,344379.8176,6783434.8895,6780239.5406,0.0,0.0,D177,22569,27639,27,1029,33,75,Permanent,3,Rennes - Redon,D177_EX.OE,BRUZ,35047,A,35 D177,29,0,0,48.05248,-1.74264,2021,2021,32074,1840,5.74,,,0,
73,715,338021.2123,332156.5726,6769305.2656,6757807.9124,0.0,0.0,D177,41248,54939,46,528,60,173,Permanent,3,Rennes - Redon,D177_LIEURON,LIEURON,35151,A,35 D177,56,845,0,47.84514,-1.9026,2021,2021,9346,922,9.87,,,0,
74,717,330966.9735,326948.8759,6753293.5755,6746785.674,0.0,0.0,D177,59748,67612,65,0,72,840,Permanent,3,Rennes - Redon,D177_PIPRIAC bis,PIPRIAC,35219,A,35 D177,65,0,59748,47.7756169,-1.9314989,2021,2021,7237,706,9.76,,,0,
75,718,326948.8759,320242.0874,6746785.674,6743077.4114,0.0,0.0,D177,67612,75824,72,840,80,846,Permanent,3,Rennes - Redon,D177_STE_MARIE,SAINTE-MARIE,35294,A,35 D177,75,660,0,47.70278,-2.01123,2021,2021,9717,952,9.8,,,0,
76,722,388949.2739,386954.4613,6793868.5817,6790176.748,0.0,0.0,D178,12829,17070,12,770,17,134,Temporaire,3,DEBUT 2X2 - D179,BALAZE,BALAZE,35015,B,35 D178,15,0,0,48.1527661,-1.1955223,2021,2021,6911,572,8.27,,,0,
77,730,382588.9975,376254.3454,6766636.0815,6757607.2547,0.0,0.0,D178,44853,56982,45,677,57,658,Temporaire,3,D241 - D94,RANNEE,RANNEE,35235,B,35 D178,51,0,0,47.8765381,-1.2678978,2021,2021,2059,445,21.6,,,0,
78,731,376706.7332,375177.8232,6755499.8995,6752817.5127,0.0,0.0,D178,56982,60152,57,658,63,284,Temporaire,3,D94 - Dép. 44,MARTIGNE- FERCHAUD,MARTIGNE-FERCHAUD,35167,B,35 D178,61,0,0,47.8133879,-1.3279257,2021,2021,3556,531,14.93,,,0,
79,739,332225.5092,338074.2325,6851322.1918,6854514.0569,0.0,0.0,D201,1358,10288,1,182,10,425,Permanent,3,D155 - D74,D201.ROTHENEUF,SAINT-COULOMB,35263,D,35 D201,5,660,0,48.680104,-1.9620464,2021,2021,2345,177,7.55,,,0,
80,926,324213.38,320410.2978,6768079.241,6769147.9659,0.0,0.0,D772,44227,48241,44,892,48,842,Temporaire,3,D776 - Limite Dép.56,MAURE DE BRETAGNE,MAURE-DE-BRETAGNE,35168,B,35 D772,46,800,0,47.9092156,-2.0611871,2021,2021,3670,237,6.47,,,0,
81,872,372283.7226,364628.7874,6778320.3979,6780400.043,0.0,0.0,D463,21875,30845,22,742,31,60,Permanent,3,La Guerche - Rennes,D463_BALLON,PIRE-SUR-SEICHE,35220,C,35 D463,23,20,0,48.02449,-1.4009,2021,2021,3104,365,11.76,,,0,
82,1017,356497.6216,353783.9695,6799542.396,6792636.7635,0.0,0.0,C212,0,7700,0,0,0,7700,Permanent,3,Betton - Rennes,C3175_OM.14,BETTON,35024,D,35 C212,0,5882,5882,48.15765,-1.64984,2021,2021,6272,246,3.93,,,0,
83,1019,343427.9573,343598.4373,6855955.6391,6856175.1881,0.0,0.0,C666,0,280,0,0,0,280,Permanent,3,RD201 - Pointe Grouin,C666.GROUIN (Pointe du),CANCALE,35049,,35 C666,0,140,0,48.70591,-1.84772,2021,2021,1627,19,1.14,,,0,
84,375,381428.9464,381233.5968,6812301.2688,6819076.563,0.0,0.0,A84,31626,38559,128,263,135,171,Permanent,3,Rennes - Caen,A84 30-29 ESSART (St Etienne en Cogles),SAINT-ETIENNE-EN-COGLES,35267,6N,35 A84,134,935,0,0.0,0.0,2021,2021,20619,3505,17.0,,,0,
85,358,358092.8464,363636.7081,6793509.6853,6798561.9951,0.0,0.0,A84,728,8415,96,575,104,822,Permanent,3,Rennes - Caen,A84 EX-16 (THORIGNE),THORIGNE-FOUILLARD,35334,6N,35 A84,98,705,0,0.0,0.0,2021,2021,38930,4599,11.81,,,0,
86,385,365618.4152,372448.7018,6800500.7812,6804728.2969,0.0,0.0,A84,11304,19554,107,904,116,133,Permanent,3,Rennes - Caen,A84 27-28 GOSNE,GOSNE,35121,6N,35 A84,111,200,0,0.0,0.0,2021,2021,32260,3749,11.62,,,0,
87,1004,385234.7668,375400.9092,6788695.1097,6788568.4895,0.0,0.0,D857,14685,24704,15,5,25,84,Temporaire,3,D178 - D105,POCE LES BOIS,POCE-LES-BOIS,35229,C,35 D857,19,0,0,48.1197742,-1.2845793,2021,2021,4611,169,3.66,,,0,
88,1007,317375.0558,318701.4724,6749765.5099,6746545.9195,0.0,0.0,D873,0,3655,0,0,3,593,Permanent,3,La Gacilly - Redon,D873_OUST,BAINS-SUR-OUST,35013,C,35 D873,1,520,0,47.72449,-2.10262,2021,2021,5211,370,7.09,,,0,
89,937,327323.4566,324213.38,6768297.6432,6768079.241,0.0,0.0,D776,19990,23168,20,925,24,137,Temporaire,3,D65 - D772,MAURE DE BRETAGNE,MAURE-DE-BRETAGNE,35168,B,35 D776,21,300,0,47.9086402,-1.9959558,2021,2021,2430,206,8.47,,,0,
90,940,386471.7215,381892.3549,6787238.2145,6783388.7184,0.0,0.0,D777,12970,19231,13,70,19,670,Permanent,3,Vitré - RN157,D777_ETRELLES,VITRE,35360,B,35 D777,18,0,0,48.08071,-1.24998,2021,2021,9557,909,9.51,,,0,
91,945,365277.3297,365259.4432,6772537.5373,6770454.5403,0.0,0.0,D777,40411,42504,39,947,41,1037,Temporaire,3,D777 - D41,Déviation Est de JANZE,JANZE,35136,B,35 D777,41,0,0,47.9561681,-1.4847408,2021,2021,4801,506,10.54,,,0,
92,950,337900.8098,332007.2061,6758313.4418,6757556.4896,0.0,0.0,D777,63524,69593,60,2531,66,155,Temporaire,3,D77 D772 - D177,GUIPRY,GUIPRY,35129,B,35 D777,63,0,0,47.8237784,-1.8753347,2021,2021,2803,226,8.06,,,0,
93,953,319777.8427,316096.9433,6753969.9714,6752569.5564,0.0,0.0,D777,82588,86670,78,930,82,1023,Temporaire,3,D55 - Dép. 56,SIXT SUR AFF,SIXT-SUR-AFF,35328,B,35 D777,81,0,0,47.769636,-2.0988218,2021,2021,3671,244,6.66,,,0,
94,956,385745.6409,383755.2048,6789777.5695,6791318.2438,0.0,0.0,D794,0,2550,0,0,3,250,Temporaire,3,D178 - D305,VITRE,VITRE,35360,B,35 D794,1,100,0,48.1337974,-1.2296779,2021,2021,6111,342,5.59,,,0,
